2010,9,1,Saturday,85716,32.2217429,-110.926479,Traffic
2010,9,1,Sunday,85719,32.2277961,-110.9510102,Liquor
2010,9,3,Monday,85719,32.2361779,-110.9438361,Proactive Policing
2010,9,0,Sunday,85719,32.2396226,-110.9524513,Traffic
2010,9,8,Wednesday,85719,32.2648662,-110.9437804,Proactive Policing
2010,9,0,Sunday,85719,32.2330044,-110.9567896,Quality of Life
2010,9,0,Saturday,85719,32.2386427,-110.9512481,Quality of Life
2010,9,12,Saturday,85719,32.2317822,-110.9438703,Traffic
2010,9,11,Thursday,85719,32.2427001,-110.9441293,Proactive Policing
2010,9,23,Sunday,85719,32.2316945,-110.9567676,Quality of Life
2010,9,7,Wednesday,85719,32.2338552,-110.9440724,Proactive Policing
2010,9,2,Monday,85719,32.2161537,-110.9437514,Proactive Policing
2010,9,8,Tuesday,85721,32.2386745,-110.9440782,Proactive Policing
2010,9,11,Thursday,85719,32.2330036,-110.959478,Proactive Policing
2010,8,19,Tuesday,85719,32.2304142,-110.9510133,Proactive Policing
2010,9,2,Friday,85716,32.2362014,-110.9353116,Traffic
2010,8,12,Tuesday,85719,32.2361602,-110.9467746,Proactive Policing
2010,9,3,Sunday,85719,32.2361779,-110.9438361,Proactive Policing
2010,9,3,Sunday,85719,32.2278859,-110.9409906,Traffic
2010,8,22,Tuesday,85721,32.2361063,-110.9481323,Proactive Policing
2010,9,4,Sunday,85716,32.2503367,-110.935401,Quality of Life
2010,9,3,Friday,85719,32.2498577,-110.9568548,Traffic
2010,9,1,Wednesday,85719,32.2338552,-110.9440724,Proactive Policing
2010,9,11,Monday,85719,32.2277901,-110.9561593,Quality of Life
2010,9,15,Wednesday,85719,32.2291756,-110.9438442,Proactive Policing
2010,9,1,Friday,85719,32.2303806,-110.9567498,Traffic
2010,9,20,Saturday,85719,32.245444,-110.9439725,Proactive Policing
2010,8,7,Tuesday,85719,32.2359639,-110.9567809,Proactive Policing
2010,9,9,Thursday,85719,32.2226726,-110.9438235,Proactive Policing
2010,9,16,Friday,85719,32.2328288,-110.9438573,Proactive Policing
2010,9,1,Sunday,85719,32.2330044,-110.9567896,Traffic
2010,9,2,Sunday,85719,32.2304142,-110.9510133,Quality of Life
2010,9,2,Sunday,85719,32.2316967,-110.9505123,Quality of Life
2010,9,20,Sunday,85719,32.2373234,-110.9524737,Proactive Policing
2010,9,13,Wednesday,85719,32.2252338,-110.9437982,Proactive Policing
2010,9,2,Saturday,85719,32.2498928,-110.9525393,Traffic
2010,9,3,Saturday,85719,32.2359639,-110.9567809,Traffic
2010,9,13,Wednesday,85719,32.2278009,-110.9579315,Proactive Policing
2010,9,0,Monday,85719,32.2265471,-110.9439744,Proactive Policing
2010,9,0,Sunday,85721,32.2361063,-110.9481323,Quality of Life
2010,9,0,Monday,85719,32.2265471,-110.9439744,Proactive Policing
2010,9,0,Friday,85719,32.2338418,-110.9452616,Liquor
2010,9,16,Thursday,85719,32.2278591,-110.943795,Traffic
2010,9,21,Friday,85719,32.2277901,-110.9561593,Liquor
2010,9,12,Monday,85719,32.2373561,-110.9467841,Drugs
2010,9,21,Monday,85721,32.2361063,-110.9481323,Drugs
2010,9,17,Friday,85719,32.2278231,-110.9481485,Community Policing
2010,9,23,Thursday,85719,32.2305347,-110.9438583,Liquor
